ANZLIC_ID|COLUMN_NAME|OBLIGATION|IS_UNIQUE|DATA_TYPE|DATA_LENGTH|DATA_PRECISION|DATA_SCALE|REFTAB_OWNER_NAME|REFTAB_TABLE_NAME|REFTAB_CODE_COLUMN_NAME|COMMENTS
ANZVI0803002040|X_CHANGE|O|N|VARCHAR2|30||||||
ANZVI0803002040|X_STATUS|O|N|VARCHAR2|20||||||
ANZVI0803002042|AREASQM|O|N|NUMBER|22|38|8||||
ANZVI0803002042|EVC|O|N|NUMBER|22|4|0||||
ANZVI0803002042|EVC1750_CMP_|O|N|NUMBER|22|10|0||||
ANZVI0803002042|EVC1750_CMP_ID|O|N|NUMBER|22|10|0||||
ANZVI0803002042|EVC_DASH|O|N|VARCHAR2|1||||||
ANZVI0803002042|EVC_GP|O|N|NUMBER|22|2|0||||
ANZVI0803002042|EVC_QUAL|O|N|VARCHAR2|2||||||
ANZVI0803002042|EVC_SRC|O|N|NUMBER|22|3|0||||
ANZVI0803002042|EVC_STUDY|O|N|NUMBER|22|2|0||||
ANZVI0803002042|EVC_SUBGP|O|N|NUMBER|22|38|8||||
ANZVI0803002042|FC|O|N|VARCHAR2|7||||||
ANZVI0803002042|HECTARES|O|N|NUMBER|22|38|8||||
ANZVI0803002042|MAP_LABEL|O|N|VARCHAR2|10||||||
ANZVI0803002042|SCALE|O|N|NUMBER|22|6|0||||
ANZVI0803002042|VERSION|O|N|NUMBER|22|2|0||||
ANZVI0803002042|X_EVCNAME|O|N|VARCHAR2|160||||||
ANZVI0803002042|X_EVCSRC|O|N|VARCHAR2|80||||||
ANZVI0803002042|X_EVCSTUDY|O|N|VARCHAR2|80||||||
ANZVI0803002042|X_GROUPNAME|O|N|VARCHAR2|60||||||
ANZVI0803002042|X_NULLPOLY|O|N|VARCHAR2|1||||||
ANZVI0803002042|X_SUBGROUPNAME|O|N|VARCHAR2|50||||||
ANZVI0803002051|AREASQM|O|N|NUMBER|22|18|2||||
ANZVI0803002051|FIRE100_XY_SRC|O|N|NUMBER|22|4|0||||
ANZVI0803002051|FIREKEY|O|N|VARCHAR2|16||||||
ANZVI0803002051|FIRETYPE|O|N|VARCHAR2|1||||||
ANZVI0803002051|FIRE_COVER|O|N|NUMBER|22|3|0||||
ANZVI0803002051|FIRE_INTENSE|O|N|NUMBER|22|3|0||||
ANZVI0803002051|FIRE_NO|O|N|VARCHAR2|25||||||
ANZVI0803002051|HECTARES|O|N|NUMBER|22|18|2||||
ANZVI0803002051|LOCATION|O|N|VARCHAR2|3||||||
ANZVI0803002051|PBURN_TYPE|O|N|VARCHAR2|2||||||
ANZVI0803002051|SEASON|O|N|NUMBER|22|4|0||||
ANZVI0803002051|START_DAY|O|N|NUMBER|22|2|0||||
ANZVI0803002051|START_MONTH|O|N|NUMBER|22|2|0||||
ANZVI0803002051|START_YEAR|O|N|NUMBER|22|4|0||||
ANZVI0803002051|VERSION|O|N|NUMBER|22|3|0||||
ANZVI0803002051|X_COVERAGE|O|N|VARCHAR2|40||||||
ANZVI0803002051|X_FCV_DIST|O|N|VARCHAR2|11||||||
ANZVI0803002051|X_FIRETYPE|O|N|VARCHAR2|40||||||
ANZVI0803002051|X_F_DISTRICT|O|N|VARCHAR2|30||||||
ANZVI0803002051|X_F_REGION|O|N|VARCHAR2|27||||||
ANZVI0803002051|X_INTENSITY|O|N|VARCHAR2|40||||||
ANZVI0803002055|AREASQM|O|N|NUMBER|22|18|2||||
ANZVI0803002055|CROWNCOV|O|N|NUMBER|22|10|0||||
ANZVI0803002055|FT|O|N|NUMBER|22|10|0||||
ANZVI0803002055|GROWTHSTAGE|O|N|VARCHAR2|4||||||
ANZVI0803002055|GSTAGE100_SRC|O|N|NUMBER|22|10|0||||
ANZVI0803002055|HECTARES|O|N|NUMBER|22|18|2||||
ANZVI0803002055|MAPLABEL|O|N|VARCHAR2|15||||||
ANZVI0803002055|VERSION|O|N|NUMBER|22|10|0||||
ANZVI0803002058|AREASQM|O|N|NUMBER|22|18|2||||
ANZVI0803002058|HECTARES|O|N|NUMBER|22|18|2||||
ANZVI0803002058|OGCODE|O|N|NUMBER|22|10|0||||
ANZVI0803002058|OGSTUDY|O|N|NUMBER|22|10|0||||
ANZVI0803002058|X_OGDESC|O|N|VARCHAR2|80||||||
ANZVI0803002058|X_OGSTUDY|O|N|VARCHAR2|50||||||
ANZVI0803002072|GROUP_SDE|O|N|NUMBER|22|10|0||||
ANZVI0803002072|HPNO|O|N|NUMBER|22|10|0||||
ANZVI0803002072|LASTUPDATE|O|N|DATE|7||||||
ANZVI0803002072|NAME|O|N|VARCHAR2|250||||||
ANZVI0803002072|SIGNIF|O|N|NUMBER|22|10|0||||
ANZVI0803002072|X_GRPDESC|O|N|VARCHAR2|60||||||
ANZVI0803002072|X_SIGDESC|O|N|VARCHAR2|40||||||
ANZVI0803002076|AREA_HA|O|N|NUMBER|22|15|4||||
ANZVI0803002076|FMZDIS|O|N|VARCHAR2|10||||||
ANZVI0803002076|FMZ_MAP|O|N|VARCHAR2|10||||||
ANZVI0803002076|MAP_NO|O|N|VARCHAR2|30||||||
ANZVI0803002076|VERS_DATE|O|N|DATE|7||||||
ANZVI0803002076|X_DESC|O|N|VARCHAR2|100||||||
ANZVI0803002141|RADIUS|O|N|NUMBER|22|38|8||||
ANZVI0803002141|SITE_WC|O|N|VARCHAR2|15||||||
ANZVI0803002141|TENURE_CODE|O|N|VARCHAR2|3||||||
ANZVI0803002141|TENURE_ID|O|N|VARCHAR2|7||||||
ANZVI0803002141|UFI|O|N|NUMBER|22|9|0||||
ANZVI0803002141|UFI_CREATED|O|N|DATE|7||||||
ANZVI0803002141|ZONING|O|N|NUMBER|22|38|8||||
ANZVI0803002145|CADLINE_FEATURE_QUALITY_ID|O|N|VARCHAR2|20||||||
ANZVI0803002145|CADLINE_FEATURE_TYPE|O|N|VARCHAR2|6||||||
ANZVI0803002145|CADLINE_PFI|O|N|VARCHAR2|10||||||
ANZVI0803002145|CADLINE_PFI_CREATED|O|N|DATE|7||||||
ANZVI0803002145|CADLINE_UFI|O|N|NUMBER|22|11|0||||
ANZVI0803002145|CADLINE_UFI_CREATED|O|N|DATE|7||||||
ANZVI0803002145|CADLINE_UFI_OLD|O|N|NUMBER|22|11|0||||
ANZVI0803002145|CLTEN_FEATURE_QUALITY_ID|O|N|VARCHAR2|20||||||
ANZVI0803002145|CLTEN_LGA_CODE|O|N|VARCHAR2|3||||||
ANZVI0803002145|CLTEN_PFI|O|N|VARCHAR2|10||||||
ANZVI0803002145|CLTEN_PFI_CREATED|O|N|DATE|7||||||
ANZVI0803002145|CLTEN_TENURE_CODE|O|N|VARCHAR2|3||||||
ANZVI0803002145|CLTEN_TENURE_ID|O|N|VARCHAR2|7||||||
ANZVI0803002145|CLTEN_TENURE_TYPE|O|N|VARCHAR2|2||||||
ANZVI0803002145|CLTEN_UFI|O|N|NUMBER|22|11|0||||
ANZVI0803002145|CLTEN_UFI_CREATED|O|N|DATE|7||||||
ANZVI0803002145|CLTEN_UFI_OLD|O|N|NUMBER|22|11|0||||
ANZVI0803002148|ESTIMATED_POPULA|O|N|VARCHAR2|50||||||
ANZVI0803002148|EXPERT_ID|O|N|NUMBER|22||0||||
ANZVI0803002148|LAYING|O|N|VARCHAR2|50||||||
ANZVI0803002148|MOULTING|O|N|VARCHAR2|50||||||
ANZVI0803002148|NESTING|O|N|VARCHAR2|50||||||
ANZVI0803002148|PATHWAY_OF_OILIN|O|N|VARCHAR2|75||||||
ANZVI0803002148|SEASONAL_PRESENC|O|N|VARCHAR2|75||||||
ANZVI0803002148|SITE_ID|O|N|VARCHAR2|20||||||
ANZVI0803002148|SITE_NAME|O|N|VARCHAR2|50||||||
ANZVI0803002148|SPECIES_COMMENT|O|N|VARCHAR2|200||||||
ANZVI0803002148|SPECIES_CONSERVA|O|N|VARCHAR2|250||||||
ANZVI0803002148|SPECIES_ID|O|N|VARCHAR2|20||||||
ANZVI0803002148|SPECIES_LIFECYCL|O|N|VARCHAR2|75||||||
ANZVI0803002148|SPECIES_NAME|O|N|VARCHAR2|50||||||
ANZVI0803002148|SPECIES_NATIONAL|O|N|VARCHAR2|50||||||
ANZVI0803002148|SPECIES_STATE_SI|O|N|VARCHAR2|75||||||
ANZVI0803002149|COMMENTS|O|N|VARCHAR2|254||||||
ANZVI0803002149|CONS_STAT|O|N|VARCHAR2|250||||||
ANZVI0803002149|DATA_FORMAT|O|N|VARCHAR2|84||||||
ANZVI0803002149|DATE_|O|N|NUMBER|22||0||||
ANZVI0803002149|ESTIMATED_POP|O|N|VARCHAR2|150||||||
ANZVI0803002149|MATING|O|N|VARCHAR2|50||||||
ANZVI0803002149|MOULTING|O|N|VARCHAR2|50||||||
ANZVI0803002149|ORIGINATOR|O|N|VARCHAR2|196||||||
ANZVI0803002149|PATHWAY_OF_OILING|O|N|VARCHAR2|75||||||
ANZVI0803002149|PUBLICATION|O|N|VARCHAR2|108||||||
ANZVI0803002149|PUPPING|O|N|VARCHAR2|50||||||
ANZVI0803002149|RESOURCE_ELEMENTS|O|N|VARCHAR2|92||||||
ANZVI0803002149|SCALE|O|N|VARCHAR2|10||||||
ANZVI0803002149|SEASONAL_P|O|N|VARCHAR2|75||||||
ANZVI0803002149|SITE_DESCR|O|N|VARCHAR2|254||||||
ANZVI0803002149|SITE_ID|O|N|VARCHAR2|20||||||
ANZVI0803002149|SITE_NAME|O|N|VARCHAR2|50||||||
ANZVI0803002149|SITE_TYPE|O|N|VARCHAR2|254||||||
ANZVI0803002149|SPECIES_ID|O|N|VARCHAR2|20||||||
ANZVI0803002149|SPECIES_LIFECYCLE|O|N|VARCHAR2|75||||||
ANZVI0803002149|SPECIES_NAME|O|N|VARCHAR2|50||||||
ANZVI0803002149|SPECIES_NAT_SIG|O|N|VARCHAR2|100||||||
ANZVI0803002149|SPECIES_STATE_SIG|O|N|VARCHAR2|100||||||
ANZVI0803002149|TIME_PERIOD|O|N|NUMBER|22|38|8||||
ANZVI0803002149|TITLE|O|N|VARCHAR2|207||||||
ANZVI0803002163|AREASQM|O|N|NUMBER|22|18|2||||
ANZVI0803002163|HECTARES|O|N|NUMBER|22|18|2||||
ANZVI0803002163|MAPSHEET|O|N|NUMBER|22|10|0||||
ANZVI0803002164|AREASQM|O|N|NUMBER|22|18|2||||
ANZVI0803002164|HECTARES|O|N|NUMBER|22|18|2||||
ANZVI0803002164|MAPSHEET|O|N|NUMBER|22|10|0||||
ANZVI0803002166|AREASQM|O|N|NUMBER|22|18|2||||
ANZVI0803002166|HECTARES|O|N|NUMBER|22|18|2||||
ANZVI0803002166|ZONE|O|N|NUMBER|22|10|0||||
ANZVI0803002166|ZONE_NAME|O|N|VARCHAR2|15||||||
ANZVI0803002167|AREASQM|O|N|NUMBER|22|18|2||||
ANZVI0803002167|DISTRICT_ID|O|N|NUMBER|22|10|0||||
ANZVI0803002167|DISTRICT_NAME|O|N|VARCHAR2|50||||||
ANZVI0803002167|HECTARES|O|N|NUMBER|22|18|2||||
ANZVI0803002167|REGION_NAME|O|N|VARCHAR2|50||||||
ANZVI0803002169|AREASQM|O|N|NUMBER|22|18|2||||
ANZVI0803002169|HECTARES|O|N|NUMBER|22|18|2||||
ANZVI0803002169|HG|O|N|VARCHAR2|1||||||
ANZVI0803002169|MAP|O|N|VARCHAR2|5||||||
ANZVI0803002169|MAPREF|O|N|VARCHAR2|8||||||
ANZVI0803002169|VG|O|N|NUMBER|22|10|0||||
ANZVI0803002170|AREASQM|O|N|NUMBER|22|18|2||||
ANZVI0803002170|HECTARES|O|N|NUMBER|22|18|2||||
ANZVI0803002170|HG|O|N|VARCHAR2|1||||||
ANZVI0803002170|MAP|O|N|VARCHAR2|5||||||
ANZVI0803002170|MAPREF|O|N|VARCHAR2|8||||||
ANZVI0803002170|VG|O|N|NUMBER|22|10|0||||
ANZVI0803002171|AREASQM|O|N|NUMBER|22|18|2||||
ANZVI0803002171|DENSITY|O|N|NUMBER|22|10|0||||
ANZVI0803002171|HECTARES|O|N|NUMBER|22|18|2||||
ANZVI0803002171|HEIGHT|O|N|NUMBER|22|10|0||||
ANZVI0803002171|SPP|O|N|NUMBER|22|10|0||||
ANZVI0803002171|SPP2|O|N|NUMBER|22|10|0||||
ANZVI0803002171|VEGFORM|O|N|NUMBER|22|10|0||||
ANZVI0803002171|X_DENSITY|O|N|VARCHAR2|6||||||
ANZVI0803002171|X_HEIGHT|O|N|VARCHAR2|6||||||
ANZVI0803002171|X_SPP|O|N|VARCHAR2|50||||||
ANZVI0803002171|X_SPP2|O|N|VARCHAR2|50||||||
ANZVI0803002171|X_SPP2_COMMON|O|N|VARCHAR2|50||||||
ANZVI0803002171|X_SPP_COMMON|O|N|VARCHAR2|50||||||
ANZVI0803002171|X_VEGFORM|O|N|VARCHAR2|25||||||
ANZVI0803002183|BIRD_TYPE|O|N|VARCHAR2|30||||||
ANZVI0803002183|COMMENTS|O|N|VARCHAR2|254||||||
ANZVI0803002183|HABITAT_TY|O|N|VARCHAR2|250||||||
ANZVI0803002183|HAB_SIG_ST|O|N|VARCHAR2|150||||||
ANZVI0803002183|SITE_DESC|O|N|VARCHAR2|250||||||
ANZVI0803002183|SITE_ID|O|N|NUMBER|22|38|8||||
ANZVI0803002183|SITE_NAME|O|N|VARCHAR2|250||||||
ANZVI0803002184|ENTRANCE_CLOSURE|O|N|VARCHAR2|50||||||
ANZVI0803002184|ENTRANCE_WIDTH|O|N|VARCHAR2|20||||||
ANZVI0803002184|RIVER_NAME|O|N|VARCHAR2|50||||||
ANZVI0803002184|SITE_ID|O|N|VARCHAR2|20||||||
ANZVI0803002193|ACT|O|N|VARCHAR2|5||||||
ANZVI0803002193|ACTDESC|O|N|VARCHAR2|60||||||
ANZVI0803002193|ACW_DT|O|N|DATE|7||||||
ANZVI0803002193|ACW_DTI|O|N|NUMBER|22|8|0||||
ANZVI0803002193|APPREC_DT|O|N|DATE|7||||||
ANZVI0803002193|APPREC_DTI|O|N|NUMBER|22|8|0||||
ANZVI0803002193|AREASQM|O|N|NUMBER|22|18|2||||
ANZVI0803002193|AREA_CURR|O|N|NUMBER|22|15|4||||
ANZVI0803002193|AREA_ORIG|O|N|NUMBER|22|15|4||||
ANZVI0803002193|BOND|O|N|NUMBER|22|8|0||||
ANZVI0803002193|CORRE_ADDR|O|N|VARCHAR2|90||||||
ANZVI0803002193|CORRE_NAME|O|N|VARCHAR2|100||||||
ANZVI0803002193|COVER|O|N|VARCHAR2|16||||||
ANZVI0803002193|COV_TOT|O|N|NUMBER|22|8|0||||
ANZVI0803002193|CSO_EMAIL|O|N|VARCHAR2|40||||||
ANZVI0803002193|CSO_NAME|O|N|VARCHAR2|130||||||
ANZVI0803002193|CSO_PHONE|O|N|VARCHAR2|40||||||
ANZVI0803002193|DBSOURCE|O|N|VARCHAR2|10||||||
ANZVI0803002193|EXPL_DT|O|N|DATE|7||||||
ANZVI0803002193|EXPL_DTI|O|N|NUMBER|22|8|0||||
ANZVI0803002193|GRANT1_DT|O|N|DATE|7||||||
ANZVI0803002193|GRANT1_DTI|O|N|NUMBER|22|8|0||||
ANZVI0803002193|GRANTL_DT|O|N|DATE|7||||||
ANZVI0803002193|GRANTL_DTI|O|N|NUMBER|22|8|0||||
ANZVI0803002193|HECTARES|O|N|NUMBER|22|18|2||||
ANZVI0803002193|INGRES|O|N|VARCHAR2|1||||||
ANZVI0803002193|INSP|O|N|VARCHAR2|30||||||
ANZVI0803002193|LEGSDATE|O|N|DATE|7||||||
ANZVI0803002193|LGA_DESC|O|N|VARCHAR2|30||||||
ANZVI0803002193|LSTAT_DESC|O|N|VARCHAR2|60||||||
ANZVI0803002193|LVS_EMAIL|O|N|VARCHAR2|40||||||
ANZVI0803002193|LVS_NAME|O|N|VARCHAR2|40||||||
ANZVI0803002193|LVS_PHONE|O|N|VARCHAR2|40||||||
ANZVI0803002193|LVS_REG|O|N|VARCHAR2|30||||||
ANZVI0803002193|MAP|O|N|VARCHAR2|30||||||
ANZVI0803002193|MIN_DESC|O|N|VARCHAR2|200||||||
ANZVI0803002193|MOREDATE|O|N|DATE|7||||||
ANZVI0803002193|NO|O|N|VARCHAR2|6||||||
ANZVI0803002193|OWN_ADDR1|O|N|VARCHAR2|255||||||
ANZVI0803002193|OWN_ADDR2|O|N|VARCHAR2|30||||||
ANZVI0803002193|OWN_FAX|O|N|VARCHAR2|40||||||
ANZVI0803002193|OWN_NAME|O|N|VARCHAR2|100||||||
ANZVI0803002193|OWN_PHONE|O|N|VARCHAR2|40||||||
ANZVI0803002193|OWN_POST|O|N|VARCHAR2|20||||||
ANZVI0803002193|OWN_TOWN|O|N|VARCHAR2|80||||||
ANZVI0803002193|RENEW|O|N|VARCHAR2|3||||||
ANZVI0803002193|RENEW_APP|O|N|VARCHAR2|3||||||
ANZVI0803002193|SITE_NAME|O|N|VARCHAR2|100||||||
ANZVI0803002193|STATUS|O|N|VARCHAR2|5||||||
ANZVI0803002193|STATUSADSC|O|N|VARCHAR2|15||||||
ANZVI0803002193|STATUSLDSC|O|N|VARCHAR2|140||||||
ANZVI0803002193|STATUSSDSC|O|N|VARCHAR2|32||||||
ANZVI0803002193|TAG|O|N|VARCHAR2|40||||||
ANZVI0803002193|TNO|O|N|VARCHAR2|32||||||
ANZVI0803002193|TNO_OLD|O|N|VARCHAR2|10||||||
ANZVI0803002193|TYPE|O|N|VARCHAR2|3||||||
ANZVI0803002193|TYPEDESC|O|N|VARCHAR2|30||||||
ANZVI0803002193|TYPEDESCM|O|N|VARCHAR2|20||||||
ANZVI0803002195|ACT|O|N|VARCHAR2|5||||||
ANZVI0803002195|ACTDESC|O|N|VARCHAR2|60||||||
ANZVI0803002195|ACW_DT|O|N|DATE|7||||||
ANZVI0803002195|ACW_DTI|O|N|NUMBER|22|8|0||||
ANZVI0803002195|APPREC_DT|O|N|DATE|7||||||
ANZVI0803002195|APPREC_DTI|O|N|NUMBER|22|8|0||||
ANZVI0803002195|AREASQM|O|N|NUMBER|22|18|2||||
ANZVI0803002195|AREA_CURR|O|N|NUMBER|22|15|4||||
ANZVI0803002195|AREA_ORIG|O|N|NUMBER|22|15|4||||
ANZVI0803002195|BOND|O|N|NUMBER|22|8|0||||
ANZVI0803002195|CORRE_ADDR|O|N|VARCHAR2|90||||||
ANZVI0803002195|CORRE_NAME|O|N|VARCHAR2|100||||||
ANZVI0803002195|COVER|O|N|VARCHAR2|16||||||
ANZVI0803002195|COV_TOT|O|N|NUMBER|22|8|0||||
ANZVI0803002195|CSO_EMAIL|O|N|VARCHAR2|40||||||
ANZVI0803002195|CSO_NAME|O|N|VARCHAR2|130||||||
ANZVI0803002195|CSO_PHONE|O|N|VARCHAR2|40||||||
ANZVI0803002195|DBSOURCE|O|N|VARCHAR2|10||||||
ANZVI0803002195|EXPL_DT|O|N|DATE|7||||||
ANZVI0803002195|EXPL_DTI|O|N|NUMBER|22|8|0||||
ANZVI0803002195|GRANT1_DT|O|N|DATE|7||||||
ANZVI0803002195|GRANT1_DTI|O|N|NUMBER|22|8|0||||
ANZVI0803002195|GRANTL_DT|O|N|DATE|7||||||
ANZVI0803002195|GRANTL_DTI|O|N|NUMBER|22|8|0||||
ANZVI0803002195|HECTARES|O|N|NUMBER|22|18|2||||
ANZVI0803002195|INGRES|O|N|VARCHAR2|1||||||
ANZVI0803002195|INSP|O|N|VARCHAR2|30||||||
ANZVI0803002195|LEGSDATE|O|N|DATE|7||||||
ANZVI0803002195|LGA_DESC|O|N|VARCHAR2|30||||||
ANZVI0803002195|LSTAT_DESC|O|N|VARCHAR2|60||||||
ANZVI0803002195|LVS_EMAIL|O|N|VARCHAR2|40||||||
ANZVI0803002195|LVS_NAME|O|N|VARCHAR2|40||||||
ANZVI0803002195|LVS_PHONE|O|N|VARCHAR2|40||||||
ANZVI0803002195|LVS_REG|O|N|VARCHAR2|30||||||
ANZVI0803002195|MAP|O|N|VARCHAR2|30||||||
ANZVI0803002195|MIN_DESC|O|N|VARCHAR2|200||||||
ANZVI0803002195|MOREDATE|O|N|DATE|7||||||
ANZVI0803002195|NO|O|N|VARCHAR2|6||||||
ANZVI0803002195|OWN_ADDR1|O|N|VARCHAR2|255||||||
ANZVI0803002195|OWN_ADDR2|O|N|VARCHAR2|30||||||
ANZVI0803002195|OWN_FAX|O|N|VARCHAR2|40||||||
ANZVI0803002195|OWN_NAME|O|N|VARCHAR2|100||||||
ANZVI0803002195|OWN_PHONE|O|N|VARCHAR2|40||||||
ANZVI0803002195|OWN_POST|O|N|VARCHAR2|20||||||
ANZVI0803002195|OWN_TOWN|O|N|VARCHAR2|80||||||
ANZVI0803002195|RENEW|O|N|VARCHAR2|3||||||
ANZVI0803002195|RENEW_APP|O|N|VARCHAR2|3||||||
ANZVI0803002195|SITE_NAME|O|N|VARCHAR2|100||||||
ANZVI0803002195|STATUS|O|N|VARCHAR2|5||||||
ANZVI0803002195|STATUSADSC|O|N|VARCHAR2|15||||||
ANZVI0803002195|STATUSLDSC|O|N|VARCHAR2|140||||||
ANZVI0803002195|STATUSSDSC|O|N|VARCHAR2|32||||||
ANZVI0803002195|TAG|O|N|VARCHAR2|40||||||
ANZVI0803002195|TNO|O|N|VARCHAR2|32||||||
ANZVI0803002195|TNO_OLD|O|N|VARCHAR2|10||||||
ANZVI0803002195|TYPE|O|N|VARCHAR2|3||||||
ANZVI0803002195|TYPEDESC|O|N|VARCHAR2|30||||||
ANZVI0803002195|TYPEDESCM|O|N|VARCHAR2|20||||||
ANZVI0803002197|AREASQM|O|N|NUMBER|22|38|8||||
ANZVI0803002197|ASSESSDATE|O|N|DATE|7||||||
ANZVI0803002197|DATACAPT|O|N|NUMBER|22|10|0||||
ANZVI0803002197|DSPROCESS|O|N|VARCHAR2|2||||||
ANZVI0803002197|DSSITE|O|N|NUMBER|22|10|0||||
ANZVI0803002197|DSTYPE|O|N|VARCHAR2|2||||||
ANZVI0803002197|HECTARES|O|N|NUMBER|22|38|8||||
ANZVI0803002197|SEV1|O|N|NUMBER|22|10|0||||
ANZVI0803002197|SEV2|O|N|NUMBER|22|10|0||||
ANZVI0803002197|SEV3|O|N|NUMBER|22|10|0||||
ANZVI0803002197|SEV4|O|N|NUMBER|22|10|0||||
ANZVI0803002197|SEV9|O|N|NUMBER|22|10|0||||
ANZVI0803002197|SEVERITY|O|N|NUMBER|22|10|0||||
ANZVI0803002197|X_DATACAPT|O|N|VARCHAR2|80||||||
ANZVI0803002197|X_DSPROCES|O|N|VARCHAR2|100||||||
ANZVI0803002197|X_DSTYPE|O|N|VARCHAR2|50||||||
ANZVI0803002197|X_SEVERITY|O|N|VARCHAR2|500||||||
ANZVI0803002198|ACT|O|N|VARCHAR2|5||||||
ANZVI0803002198|ACTDESC|O|N|VARCHAR2|60||||||
ANZVI0803002198|ACW_DT|O|N|DATE|7||||||
ANZVI0803002198|ACW_DTI|O|N|NUMBER|22|8|0||||
ANZVI0803002198|APPREC_DT|O|N|DATE|7||||||
ANZVI0803002198|APPREC_DTI|O|N|NUMBER|22|8|0||||
ANZVI0803002198|AREASQM|O|N|NUMBER|22|18|2||||
ANZVI0803002198|AREA_CURR|O|N|NUMBER|22|15|4||||
ANZVI0803002198|AREA_ORIG|O|N|NUMBER|22|15|4||||
ANZVI0803002198|BOND|O|N|NUMBER|22|8|0||||
ANZVI0803002198|CORRE_ADDR|O|N|VARCHAR2|90||||||
ANZVI0803002198|CORRE_NAME|O|N|VARCHAR2|100||||||
ANZVI0803002198|COVER|O|N|VARCHAR2|16||||||
ANZVI0803002198|COV_TOT|O|N|NUMBER|22|8|0||||
ANZVI0803002198|CSO_EMAIL|O|N|VARCHAR2|40||||||
ANZVI0803002198|CSO_NAME|O|N|VARCHAR2|130||||||
ANZVI0803002198|CSO_PHONE|O|N|VARCHAR2|40||||||
ANZVI0803002198|DBSOURCE|O|N|VARCHAR2|10||||||
ANZVI0803002198|EXPL_DT|O|N|DATE|7||||||
ANZVI0803002198|EXPL_DTI|O|N|NUMBER|22|8|0||||
ANZVI0803002198|GRANT1_DT|O|N|DATE|7||||||
ANZVI0803002198|GRANT1_DTI|O|N|NUMBER|22|8|0||||
ANZVI0803002198|GRANTL_DT|O|N|DATE|7||||||
ANZVI0803002198|GRANTL_DTI|O|N|NUMBER|22|8|0||||
ANZVI0803002198|HECTARES|O|N|NUMBER|22|18|2||||
ANZVI0803002198|INGRES|O|N|VARCHAR2|1||||||
ANZVI0803002198|INSP|O|N|VARCHAR2|30||||||
ANZVI0803002198|LEGSDATE|O|N|DATE|7||||||
ANZVI0803002198|LGA_DESC|O|N|VARCHAR2|30||||||
ANZVI0803002198|LSTAT_DESC|O|N|VARCHAR2|60||||||
ANZVI0803002198|LVS_EMAIL|O|N|VARCHAR2|40||||||
ANZVI0803002198|LVS_NAME|O|N|VARCHAR2|40||||||
ANZVI0803002198|LVS_PHONE|O|N|VARCHAR2|40||||||
ANZVI0803002198|LVS_REG|O|N|VARCHAR2|30||||||
ANZVI0803002198|MAP|O|N|VARCHAR2|30||||||
ANZVI0803002198|MIN_DESC|O|N|VARCHAR2|200||||||
ANZVI0803002198|MOREDATE|O|N|DATE|7||||||
ANZVI0803002198|NO|O|N|VARCHAR2|6||||||
ANZVI0803002198|OWN_ADDR1|O|N|VARCHAR2|255||||||
ANZVI0803002198|OWN_ADDR2|O|N|VARCHAR2|30||||||
ANZVI0803002198|OWN_FAX|O|N|VARCHAR2|40||||||
ANZVI0803002198|OWN_NAME|O|N|VARCHAR2|100||||||
ANZVI0803002198|OWN_PHONE|O|N|VARCHAR2|40||||||
ANZVI0803002198|OWN_POST|O|N|VARCHAR2|20||||||
ANZVI0803002198|OWN_TOWN|O|N|VARCHAR2|80||||||
ANZVI0803002198|RENEW|O|N|VARCHAR2|3||||||
ANZVI0803002198|RENEW_APP|O|N|VARCHAR2|3||||||
ANZVI0803002198|SITE_NAME|O|N|VARCHAR2|100||||||
ANZVI0803002198|STATUS|O|N|VARCHAR2|5||||||
ANZVI0803002198|STATUSADSC|O|N|VARCHAR2|15||||||
ANZVI0803002198|STATUSLDSC|O|N|VARCHAR2|140||||||
ANZVI0803002198|STATUSSDSC|O|N|VARCHAR2|32||||||
ANZVI0803002198|TAG|O|N|VARCHAR2|40||||||
ANZVI0803002198|TNO|O|N|VARCHAR2|32||||||
ANZVI0803002198|TNO_OLD|O|N|VARCHAR2|10||||||
ANZVI0803002198|TYPE|O|N|VARCHAR2|3||||||
ANZVI0803002198|TYPEDESC|O|N|VARCHAR2|30||||||
ANZVI0803002198|TYPEDESCM|O|N|VARCHAR2|20||||||
ANZVI0803002199|ACCURACY|O|N|NUMBER|22|8|0||||
ANZVI0803002199|APP_DT|O|N|DATE|7||||||
ANZVI0803002199|APP_DTI|O|N|NUMBER|22|8|0||||
ANZVI0803002199|AREA_LEG|O|N|NUMBER|22|15|4||||
ANZVI0803002199|AUTH_TYPE|O|N|VARCHAR2|30||||||
ANZVI0803002199|AUTH_TYPEL|O|N|VARCHAR2|80||||||
ANZVI0803002199|BLOCKS|O|N|NUMBER|22|5|0||||
ANZVI0803002199|DBSOURCE|O|N|VARCHAR2|10||||||
ANZVI0803002199|DEPTH|O|N|VARCHAR2|255||||||
ANZVI0803002199|DIAM|O|N|VARCHAR2|255||||||
ANZVI0803002199|EXPIRE_DT|O|N|DATE|7||||||
ANZVI0803002199|EXPIRE_DTI|O|N|NUMBER|22|8|0||||
ANZVI0803002199|ISSUE_DT|O|N|DATE|7||||||
ANZVI0803002199|ISSUE_DTI|O|N|NUMBER|22|8|0||||
ANZVI0803002199|LENGTHM|O|N|NUMBER|22|18|2||||
ANZVI0803002199|LENGTH_LEG|O|N|NUMBER|22|15|4||||
